
* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/api_vender/aikemi
埃可米官方旗舰店
2021.02.02 00:00:00 - 2021.02.28 23:59:59
连续签到7天：10京豆
连续签到14天：10京豆
removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [100积分]
连续签到 0 天
签到总天数 7

#王 1309893722-164885: sign_res

2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [100积分]
连续签到 0 天
签到总天数 7

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [100积分]
连续签到 0 天
签到总天数 7

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/17_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 1 天
签到总天数 8

1;#赵 122294312-396444: sign_res
1;#王 1309893722-164885: sign_res
1;#肥鹅 jd_4d651d9e48204: sign_res
2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/b270fef38a7846acb90f9f96437ebd1c/prize/: 3 7
明天签到 金利来男装旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1613569820_195_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1613569840_217_delay
红星京东自营官方旗舰店
# 活动时间：2021.01.01 00:00:00 - 2021.02.28 12:00:59

连续签到1天：2积分 2积分
连续签到10天：20积分 20积分
连续签到20天：10京豆 10京豆
连续签到40天：赠送红星小二锅头白瓶4瓶

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#王 1309893722-164885: sign_res

2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 7 天
签到总天数 30

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/01_08:00:00  [已~签~到]      
2021/02/02_08:00:00  [已~签~到]      
2021/02/03_08:00:00  [已~签~到]      
2021/02/04_08:00:00  [已~签~到]      
2021/02/05_08:00:00  [已~签~到]      
2021/02/06_08:00:00  [已~签~到]      
2021/02/07_08:00:00  [已~签~到]      
2021/02/08_08:00:00  [已~签~到]      
2021/02/09_08:00:00  [已~签~到]      
2021/02/10_08:00:00  [已~签~到]      
2021/02/11_08:00:00  [已~签~到]      
2021/02/12_08:00:00  [已~签~到]      
2021/02/13_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 7 天
签到总天数 21

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/01_08:00:00  [已~签~到]      
2021/02/02_08:00:00  [已~签~到]      
2021/02/03_08:00:00  [已~签~到]      
2021/02/04_08:00:00  [已~签~到]      
2021/02/05_08:00:00  [已~签~到]      
2021/02/06_08:00:00  [已~签~到]      
2021/02/07_08:00:00  [已~签~到]      
2021/02/08_08:00:00  [已~签~到]      
2021/02/09_08:00:00  [已~签~到]      
2021/02/10_08:00:00  [已~签~到]      
2021/02/11_08:00:00  [已~签~到]      
2021/02/12_08:00:00  [已~签~到]      
2021/02/13_08:00:00  [已~签~到]      
2021/02/17_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 8 天
签到总天数 22

#赵 122294312-396444: sign_res

2021/02/01_08:00:00  [已~签~到]      
2021/02/02_08:00:00  [已~签~到]      
2021/02/03_08:00:00  [已~签~到]      
2021/02/04_08:00:00  [已~签~到]      
2021/02/05_08:00:00  [已~签~到]      
2021/02/06_08:00:00  [已~签~到]      
2021/02/07_08:00:00  [已~签~到]      
2021/02/08_08:00:00  [已~签~到]      
2021/02/09_08:00:00  [已~签~到]      
2021/02/10_08:00:00  [已~签~到]      
2021/02/11_08:00:00  [已~签~到]      
2021/02/12_08:00:00  [已~签~到]      
2021/02/13_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 7 天
签到总天数 47

8;#王 1309893722-164885: sign_res
8;#肥鹅 jd_4d651d9e48204: sign_res
9;#移动 jd_OeTNobRVGiNZ: sign_res
8;#赵 122294312-396444: sign_res
show shop/ce895ed405234bf794275f998e28b6b6/prize/: 1 10 20 40
明天签到 红星京东自营官方旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1613569840_217_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1613569843_224_delay
膳魔师（THERMOS）京东自营旗舰店
# 活动时间：2021.02.01 10:00:00 - 2021.02.28 23:59:59

连续签到28天：500积分 500积分

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 7 天
签到总天数 7

#王 1309893722-164885: sign_res

2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 7 天
签到总天数 7

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 7 天
签到总天数 7

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/17_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 8 天
签到总天数 8

8;#赵 122294312-396444: sign_res
8;#王 1309893722-164885: sign_res
8;#肥鹅 jd_4d651d9e48204: sign_res
9;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/d31e2fdc64bc453cb458bd2818deb581/prize/: 28
明天签到 膳魔师（THERMOS）京东自营旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1613569843_224_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1613703013_11
科赋京东自营旗舰店
# 活动时间：2021.02.01 00:00:00 - 2021.02.28 23:59:59

连续签到3天：2京豆 2京豆
连续签到7天：5京豆 5京豆
连续签到15天：8京豆 8京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

#赵 122294312-396444: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

#王 1309893722-164885: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

7;#肥鹅 jd_4d651d9e48204: sign_res
7;#移动 jd_OeTNobRVGiNZ: sign_res
7;#赵 122294312-396444: sign_res
7;#王 1309893722-164885: sign_res
show shop/19902886114648d699f96cc0a6d1e02d/prize/: 3 7 15

/home/myid/jd/jd_signup/vender/shop_1613703013_11  
发现明天是 [肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ; 赵 122294312-396444; 王 1309893722-164885] 签到 [科赋京东自营旗舰店] 的第 7 天，将要获取到奖品[ 5京豆 5京豆]

明天立即执行. 不改名字 /home/myid/jd/jd_signup/vender/shop_1613703013_11
[SHELL]|肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ; 赵 122294312-396444; 王 1309893722-164885|/home/myid/jd/jd_signup/vender/shop_1613703013_11


* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1613703054_29_delay
戴尔官方旗舰店
# 活动时间：2021.02.06 00:00:00 - 2021.02.28 20:18:59

连续签到15天：20京豆 20京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

#王 1309893722-164885: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 6 天
签到总天数 6

7;#赵 122294312-396444: sign_res
7;#王 1309893722-164885: sign_res
7;#肥鹅 jd_4d651d9e48204: sign_res
7;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/3310acbda3e544b0ac7a4685b139696d/prize/: 15
明天签到 戴尔官方旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1613703054_29_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1613703137_64_delay
华硕京东自营官方旗舰店
# 活动时间：2021.02.19 00:00:00 - 2021.03.20 14:39:59

连续签到5天：2京豆 2京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 6

#赵 122294312-396444: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 6

#王 1309893722-164885: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 6

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 6

2;#移动 jd_OeTNobRVGiNZ: sign_res
2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
show shop/93c474ed16454fedaabf88dbd06c83e5/prize/: 5
明天签到 华硕京东自营官方旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1613703137_64_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1613711069_21_delay
6IXTY8IGHT旗舰店
# 活动时间：2021.01.31 00:00:00 - 2021.02.28 23:59:59

连续签到5天：30元优惠券
连续签到10天：80元优惠券

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10元优惠券]
连续签到 6 天
签到总天数 6

#王 1309893722-164885: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10元优惠券]
连续签到 6 天
签到总天数 6

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10元优惠券]
连续签到 6 天
签到总天数 6

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10元优惠券]
连续签到 6 天
签到总天数 6

7;#赵 122294312-396444: sign_res
7;#王 1309893722-164885: sign_res
7;#肥鹅 jd_4d651d9e48204: sign_res
7;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/e437aef3d0664f77a3270a83e3e4c7cd/prize/: 5 10
明天签到 6IXTY8IGHT旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1613711069_21_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116065_18_delay
歌德老酒行精品旗舰店
# 活动时间：2021.02.22 13:59:00 - 2021.03.20 23:59:59

连续签到1天：1积分 1积分
连续签到3天：10积分 10积分
连续签到5天：10元优惠券
连续签到7天：5京豆 5京豆
连续签到9天：董酒
removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [1积分]
连续签到 1 天
签到总天数 1

#赵 122294312-396444: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [1积分]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
2;#赵 122294312-396444: sign_res
show shop/6311b018ecfa4319b37d0003638468af/prize/: 1 3 5 7 9
明天签到 歌德老酒行精品旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116065_18_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116106_33_delay
英氏YeeHoO旗舰店
# 活动时间：2021.02.18 11:52:00 - 2021.02.24 18:39:59

连续签到3天：5京豆 5京豆
连续签到5天：10京豆 10京豆
连续签到7天：15京豆 15京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/727aaa646c7446b2947579c20981ea53/prize/: 3 5 7
明天签到 英氏YeeHoO旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116106_33_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116186_58_delay
拉比官方旗舰店
# 活动时间：2020.12.28 00:00:00 - 2021.12.31 23:59:59

连续签到5天：50积分 50积分

removed 'log/if_chang_delay_1'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/93755d5bd24c4cb39ed67cec431e208f/prize/: 5
明天签到 拉比官方旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116186_58_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116233_74_delay
海尔电脑京东自营旗舰店
# 活动时间：2021.02.20 09:38:00 - 2021.03.22 09:38:59

连续签到2天：200积分 200积分
连续签到5天：600积分 600积分
连续签到8天：赠送海尔电脑周边礼品
连续签到12天：赠送海尔电脑鼠标

removed 'log/if_chang_delay_1'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/a19e57aedd5347a09a442914444d40eb/prize/: 2 5 8 12

/home/myid/jd/jd_signup/vender/shop_1614116233_74_delay  
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [海尔电脑京东自营旗舰店] 的第 2 天，将要获取到奖品[ 200积分 200积分]

明天签到 海尔电脑京东自营旗舰店, 虽然会获取奖品，但任务不用立即执行. 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116233_74_delay 不变.


* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116236_75_delay
JEEP SPIRIT眼镜旗舰店
# 活动时间：2021.02.19 00:00:00 - 2021.03.20 00:00:59

连续签到3天：1京豆 1京豆
连续签到5天：3京豆 3京豆

removed 'log/if_chang_delay_1'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/a3e7341936fb4fe786cb441977fad1df/prize/: 3 5
明天签到 JEEP SPIRIT眼镜旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116236_75_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116244_76_delay
惠普京东自营官方旗舰店
# 活动时间：2021.02.19 10:15:00 - 2021.02.24 23:59:59

连续签到3天：40积分 40积分

removed 'log/if_chang_delay_1'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/a4cc5dd2d9c6472896f1c009c3b3719b/prize/: 3
明天签到 惠普京东自营官方旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116244_76_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116294_94_delay
杨国福旗舰店
# 活动时间：2021.02.06 22:17:00 - 2021.03.08 22:17:59

连续签到7天：200积分 200积分
连续签到7天：5元优惠券

removed 'log/if_chang_delay_1'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/c01261ac2137423197cb11363c5f5d75/prize/: 7
明天签到 杨国福旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116294_94_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/shop_1614116376_120_delay
Mideer弥鹿京东自营官方旗舰店
# 活动时间：2021.01.08 09:33:00 - 2021.02.28 09:33:59

连续签到7天：20积分 20积分

removed 'log/if_chang_delay_1'

#移动 jd_OeTNobRVGiNZ: sign_res

2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [5积分]
连续签到 1 天
签到总天数 1

2;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/e640eb7a82c34fb097abf43695130039/prize/: 7
明天签到 Mideer弥鹿京东自营官方旗舰店, 不会获取奖品, 保持文件名 /home/myid/jd/jd_signup/vender/shop_1614116376_120_delay 不变.

* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/vender/yikaide_delay
易开得官方京东自营旗舰店
# 活动时间：2021.01.14 00:00:00 - 2021.03.31 23:59:59

连续签到7天：赠送精品毛毯一条
连续签到16天：赠送保温杯一个
连续签到21天：赠送磨毛四件套

removed 'log/if_chang_delay_1'

#赵 122294312-396444: sign_res

2021/02/01_08:00:00  [已~签~到]      
2021/02/02_08:00:00  [已~签~到]      
2021/02/03_08:00:00  [已~签~到]      
2021/02/04_08:00:00  [已~签~到]      
2021/02/05_08:00:00  [已~签~到]      
2021/02/06_08:00:00  [已~签~到]      
2021/02/07_08:00:00  [已~签~到]      
2021/02/08_08:00:00  [已~签~到]      
2021/02/09_08:00:00  [已~签~到]      
2021/02/10_08:00:00  [已~签~到]      
2021/02/11_08:00:00  [已~签~到]      
2021/02/12_08:00:00  [已~签~到]      
2021/02/13_08:00:00  [已~签~到]      
2021/02/14_08:00:00  [已~签~到]      
2021/02/15_08:00:00  [已~签~到]      
2021/02/16_08:00:00  [已~签~到]      
2021/02/17_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 3 天
签到总天数 24

#王 1309893722-164885: sign_res

2021/02/01_08:00:00  [已~签~到]      
2021/02/14_08:00:00  [已~签~到]      
2021/02/15_08:00:00  [已~签~到]      
2021/02/16_08:00:00  [已~签~到]      
2021/02/17_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
2021/02/19_08:00:00  [已~签~到]      
2021/02/20_08:00:00  [已~签~到]      
2021/02/21_08:00:00  [已~签~到]      
2021/02/22_08:00:00  [已~签~到]      
2021/02/23_08:00:00  [已~签~到]      
2021/02/24_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 11 天
签到总天数 12

#肥鹅 jd_4d651d9e48204: sign_res

2021/02/01_08:00:00  [已~签~到]      
2021/02/02_08:00:00  [已~签~到]      
2021/02/03_08:00:00  [已~签~到]      
2021/02/04_08:00:00  [已~签~到]      
2021/02/05_08:00:00  [已~签~到]      
2021/02/06_08:00:00  [已~签~到]      
2021/02/07_08:00:00  [已~签~到]      
2021/02/08_08:00:00  [已~签~到]      
2021/02/09_08:00:00  [已~签~到]      
2021/02/10_08:00:00  [已~签~到]      
2021/02/11_08:00:00  [已~签~到]      
2021/02/12_08:00:00  [已~签~到]      
2021/02/13_08:00:00  [已~签~到]      
2021/02/14_08:00:00  [已~签~到]      
2021/02/15_08:00:00  [已~签~到]      
2021/02/16_08:00:00  [已~签~到]      
2021/02/17_08:00:00  [已~签~到]      
2021/02/18_08:00:00  [已~签~到]      
